state,stop_date,stop_time,county_name,driver_gender,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,district
RI,2009-03-23,23:09,,M,White,Equipment/Inspection Violation,Equipment,TRUE,Incident to Arrest,Citation,FALSE,30+ Min,FALSE,Zone X4
RI,2009-03-23,23:35,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-24,00:04,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2009-03-24,00:15,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,2009-03-24,01:24,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-24,01:44,,,,,,FALSE,,,,,FALSE,Zone X4
RI,2009-03-24,02:32,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,04:20,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,05:08,,M,Hispanic,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,06:45,,M,Asian,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,06:50,,M,Black,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-24,07:41,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,08:19,,F,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,08:35,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,08:50,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-24,08:57,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,09:17,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,09:28,,M,Hispanic,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-24,10:00,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-24,10:39,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-24,10:46,,F,Hispanic,Speeding,Speeding,FALSE,,Arrest Driver,TRUE,16-30 Min,FALSE,Zone X4
RI,2009-03-24,10:50,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,11:23,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,11:34,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2009-03-24,13:36,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,13:44,,F,White,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-24,14:02,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-24,14:40,,M,Hispanic,Speeding,Speeding,FALSE,,Arrest Driver,TRUE,0-15 Min,FALSE,Zone X3
RI,2009-03-24,14:59,,,,,,FALSE,,,,,FALSE,Zone K2
RI,2009-03-24,15:07,,F,Black,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-24,15:07,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-24,18:08,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-24,20:00,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2009-03-24,20:26,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-24,22:22,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,N/D,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-24,22:43,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-24,23:04,,M,Black,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-24,23:23,,,,,,FALSE,,,,,FALSE,Zone K1
RI,2009-03-24,23:42,,M,White,Call for Service,Other,FALSE,,Arrest Driver,TRUE,16-30 Min,FALSE,Zone X4
RI,2009-03-25,00:07,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-25,00:30,,F,Hispanic,Equipment/Inspection Violation,Equipment,TRUE,Probable Cause,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-25,00:30,,,,,,FALSE,,,,,FALSE,Zone X3
RI,2009-03-25,01:37,,,,,,FALSE,,,,,FALSE,Zone K1
RI,2009-03-25,04:29,,M,Black,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-25,06:49,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-25,08:20,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-25,08:26,,,,,,FALSE,,,,,FALSE,Zone K1
RI,2009-03-25,08:30,,F,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-25,08:59,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2009-03-25,11:12,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2009-03-25,11:48,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-25,13:52,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-25,14:45,,M,Asian,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-25,14:55,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-25,15:07,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-25,16:09,,M,White,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-25,16:42,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-25,17:08,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-25,17:21,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-25,21:22,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-25,21:40,,M,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-25,23:01,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,N/D,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-25,23:40,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-26,00:14,,M,Hispanic,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-26,00:32,,M,White,Equipment/Inspection Violation,Equipment,TRUE,"Probable Cause,Reasonable Suspicion",Citation,FALSE,0-15 Min,TRUE,Zone K3
RI,2009-03-26,00:38,,M,Hispanic,Equipment/Inspection Violation,Equipment,TRUE,Probable Cause,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2009-03-26,07:12,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone K2
RI,2009-03-26,07:54,,M,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone K2
RI,2009-03-26,08:24,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-26,08:53,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-26,09:24,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-26,09:49,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-26,10:50,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-26,11:40,,,,,,FALSE,,,,,FALSE,Zone X4
RI,2009-03-26,12:40,,M,White,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2009-03-26,13:35,,M,Hispanic,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-26,15:30,,F,Hispanic,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-26,15:41,,M,Asian,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-26,16:14,,F,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-26,17:24,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-26,17:35,,M,Asian,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-26,20:49,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,2009-03-26,22:48,,M,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-26,23:18,,M,Hispanic,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,2009-03-27,00:22,,F,White,Other Traffic Violation,Moving violation,FALSE,,Warning,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-27,01:33,,M,Black,Call for Service,Other,TRUE,Incident to Arrest,Citation,FALSE,30+ Min,FALSE,Zone K3
RI,2009-03-27,01:51,,F,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,2009-03-27,06:10,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-27,06:39,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-27,07:04,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone K2
RI,2009-03-27,07:05,,F,White,Speeding,Speeding,FALSE,,Warning,FALSE,16-30 Min,FALSE,Zone K1
RI,2009-03-27,07:06,,,,,,FALSE,,,,,FALSE,Zone X4
RI,2009-03-27,07:08,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-27,07:16,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-27,07:40,,M,Black,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-27,08:42,,M,White,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-27,09:12,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-27,09:52,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-27,09:59,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-27,10:02,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-27,10:02,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-27,10:27,,M,White,Registration Violation,Registration/plates,TRUE,Inventory,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2009-03-27,11:15,,,,,,FALSE,,,,,FALSE,Zone K3
RI,2009-03-27,11:26,,M,Black,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-27,12:40,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-27,13:20,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-27,13:54,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-27,14:20,,,,,,FALSE,,,,,FALSE,Zone X1
RI,2009-03-27,15:34,,F,White,Equipment/Inspection Violation,Equipment,FALSE,,Warning,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-27,15:50,,F,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-27,16:12,,M,Hispanic,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone X4
RI,2009-03-27,16:18,,M,Hispanic,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-27,17:21,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-27,20:08,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-27,20:44,,,,,,FALSE,,,,,FALSE,Zone X4
RI,2009-03-27,22:38,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-27,22:49,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2009-03-28,01:19,,M,Asian,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-28,02:19,,M,White,Speeding,Speeding,TRUE,Probable Cause,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-28,06:32,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-28,07:17,,F,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-28,08:33,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-28,08:43,,M,Hispanic,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-28,08:49,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-28,09:02,,M,Black,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone K3
RI,2009-03-28,09:15,,M,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-28,10:08,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-28,10:38,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-28,13:15,,,,,,FALSE,,,,,FALSE,Zone K3
RI,2009-03-28,14:00,,,,,,FALSE,,,,,FALSE,Zone X3
RI,2009-03-28,14:17,,,,,,FALSE,,,,,FALSE,Zone X3
RI,2009-03-28,14:17,,M,Black,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,2009-03-28,14:46,,M,Hispanic,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2009-03-28,15:19,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-28,15:42,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-28,17:28,,M,Black,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2009-03-28,18:25,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-28,19:45,,,,,,FALSE,,,,,FALSE,Zone K1
RI,2009-03-28,22:28,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-28,23:04,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-28,23:05,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K1
RI,2009-03-28,23:26,,F,Black,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-29,00:19,,F,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-29,01:28,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-29,01:33,,M,Black,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X3
RI,2009-03-29,02:44,,,,,,FALSE,,,,,FALSE,Zone X3
RI,2009-03-29,02:44,,M,Hispanic,Call for Service,Other,TRUE,Incident to Arrest,Arrest Driver,TRUE,30+ Min,FALSE,Zone X3
RI,2009-03-29,09:34,,M,Hispanic,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-29,11:06,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-29,11:30,,M,Hispanic,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-29,11:43,,M,Hispanic,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-29,12:24,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-29,13:29,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-29,13:52,,M,Hispanic,Special Detail/Directed Patrol,Other,FALSE,,No Action,FALSE,16-30 Min,FALSE,Zone K3
RI,2009-03-29,14:18,,,,,,FALSE,,,,,FALSE,Zone X3
RI,2009-03-29,14:35,,M,White,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-29,14:35,,M,White,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-29,15:17,,M,Hispanic,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-29,15:31,,M,White,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone K3
RI,2009-03-29,16:05,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X1
RI,2009-03-29,16:46,,F,Black,Equipment/Inspection Violation,Equipment,FALSE,,Warning,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-29,18:58,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2009-03-29,19:11,,M,Black,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-29,19:21,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-29,20:01,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2009-03-29,22:55,,M,White,Equipment/Inspection Violation,Equipment,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-29,23:17,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-29,23:31,,M,Black,Equipment/Inspection Violation,Equipment,FALSE,,Warning,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-30,00:06,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-30,01:50,,F,White,Equipment/Inspection Violation,Equipment,FALSE,,Warning,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-30,02:14,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-30,02:32,,M,White,Registration Violation,Registration/plates,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2009-03-30,07:06,,F,Black,Equipment/Inspection Violation,Equipment,FALSE,,N/D,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-30,07:29,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-30,07:35,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-30,07:45,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-30,08:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-30,08:00,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-30,08:08,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-30,08:42,,M,Hispanic,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K3
RI,2009-03-30,08:51,,M,Asian,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-30,09:04,,M,White,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-30,09:22,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-30,09:34,,F,Black,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2009-03-30,09:38,,F,Hispanic,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-30,09:47,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X1
RI,2009-03-30,09:50,,M,White,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2009-03-30,09:52,,F,White,Call for Service,Other,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X1
RI,2009-03-30,10:20,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-30,10:25,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-30,10:56,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K2
RI,2009-03-30,11:02,,M,Black,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-30,14:16,,M,Hispanic,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K1
RI,2009-03-30,14:50,,F,Hispanic,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-30,15:30,,F,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone X4
RI,2009-03-30,15:36,,M,Hispanic,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-30,17:45,,M,Hispanic,Registration Violation,Registration/plates,FALSE,,Arrest Driver,TRUE,30+ Min,FALSE,Zone K2
RI,2009-03-30,18:53,,,,,,FALSE,,,,,FALSE,Zone X3
RI,2009-03-30,20:26,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K3
RI,2009-03-30,21:43,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-31,00:21,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-31,00:25,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-31,00:50,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-31,01:57,,M,White,Other Traffic Violation,Moving violation,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-31,02:15,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-31,06:26,,M,White,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-31,06:42,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone K1
RI,2009-03-31,07:49,,F,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X3
RI,2009-03-31,07:55,,,,,,FALSE,,,,,FALSE,Zone X1
RI,2009-03-31,08:27,,M,Hispanic,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
RI,2009-03-31,08:59,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-31,09:20,,F,White,Speeding,Speeding,FALSE,,Arrest Driver,TRUE,0-15 Min,FALSE,Zone X4
RI,2009-03-31,09:29,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-31,09:38,,,,,,FALSE,,,,,FALSE,Zone X4
RI,2009-03-31,09:55,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,0-15 Min,FALSE,Zone X4
RI,2009-03-31,09:59,,,,,,FALSE,,,,,FALSE,Zone X4
RI,2009-03-31,10:00,,M,White,Speeding,Speeding,FALSE,,Citation,FALSE,30+ Min,FALSE,Zone X1
RI,2009-03-31,10:14,,M,Hispanic,Special Detail/Directed Patrol,Other,FALSE,,Citation,FALSE,16-30 Min,FALSE,Zone K2
